playerID,Years_Batted,totGB,totRB,totHB,tot2B,tot3B,totHRB,totSOB,Years_Pitched,totGP,totRP,totHP,totW,totL,totHRP,totSOP,totIPOuts,totER,totBB,Years_Fielded,totGF,totA,totPO,totE,totDP,totPB,totCS,totInnOuts,totSB,debut,finalGame,deathYear,inducted
ellioju01,10,253,26,68,11,0,4,121,10,252,687,1338,63,74,70,453,3620,569,414,10,252,160,32,16,10,0,0,0,0,1923-04-21,1934-06-09,1970,0
kindeel01,12,484,34,63,7,1,1,123,12,484,627,1421,102,71,118,749,4439,564,539,12,484,174,52,9,11,0,0,690,0,1946-04-30,1957-05-08,1968,0
jacksso01,12,937,396,767,81,28,7,265,0,0,0,0,0,0,0,0,0,0,0,12,850,1820,1392,158,282,0,0,20440,0,1963-09-27,1974-07-09,,0
jacksgr01,18,731,20,32,2,1,2,90,18,705,596,1283,89,75,111,900,4129,528,517,18,705,174,55,16,12,0,0,4129,0,1965-09-03,1982-09-08,,0
boddimi01,14,351,2,0,0,0,0,1,14,346,1003,2104,136,118,191,1359,6457,905,728,14,346,371,246,33,37,0,0,6457,0,1980-10-04,1993-06-13,,0
speaktr01,22,2809,1894,3536,795,226,117,224,1,1,1,2,0,0,0,0,3,1,0,22,2737,464,6984,226,161,0,0,537,0,1907-09-12,1928-08-30,1958,1
covelst01,14,456,72,169,26,10,1,310,14,455,1246,3086,218,144,68,992,9370,998,809,14,456,860,176,30,46,0,0,124,2,1912-09-10,1928-08-03,1984,1
vanhage01,17,1984,1639,2532,285,161,69,305,9,93,527,809,40,31,33,281,2068,310,244,17,2009,749,3749,458,94,0,0,0,0,1887-06-27,1903-09-26,1945,0
kerrdi01,4,145,40,61,8,5,0,26,4,142,403,890,55,34,24,241,2491,349,253,4,142,243,27,13,9,0,2,57,2,1919-04-25,1925-10-04,1963,0
pruethu01,7,211,9,36,5,1,0,52,7,211,468,816,29,48,28,357,2235,383,396,7,211,205,41,15,5,0,0,0,0,1922-04-26,1932-09-20,1982,0
reussje01,22,642,71,171,24,1,1,446,22,639,1730,3791,222,199,250,1932,11197,1508,1152,22,639,609,173,43,38,0,0,11197,0,1969-09-27,1990-10-03,,0
hendeda01,14,1574,734,1360,296,18,204,1140,0,0,0,0,0,0,0,0,0,0,0,14,1424,99,3440,57,28,0,0,34410,0,1981-04-09,1994-07-29,2015,0
disarga01,12,1086,444,966,186,20,28,306,0,0,0,0,0,0,0,0,0,0,0,12,1081,3197,1648,131,675,0,0,28179,0,1989-09-23,2000-05-08,,0
lowelmi01,13,1635,788,1648,402,7,227,832,0,0,0,0,0,0,0,0,0,0,0,13,1559,2791,1493,107,344,0,0,39932,0,1998-09-13,2010-10-02,,0
donovbi01,18,465,142,251,30,11,7,11,18,384,1233,2672,187,143,31,1585,9044,902,1076,18,450,694,388,67,29,0,7,150,15,1898-04-22,1918-09-02,1923,0
murphda02,16,1512,715,1581,296,102,45,29,0,0,0,0,0,0,0,0,0,0,0,16,1469,2421,2538,236,238,0,0,433,0,1900-09-17,1915-07-01,1955,0
northro01,12,1084,385,874,172,28,108,297,0,0,0,0,0,0,0,0,0,0,0,10,822,88,1363,43,24,0,0,77,0,1942-04-14,1957-09-28,1971,0
troutdi01,15,538,99,206,28,7,20,226,15,524,1171,2656,171,163,112,1266,8224,982,1050,15,524,651,195,50,63,0,0,48,0,1939-04-25,1957-09-11,1972,0
garvene01,14,458,87,180,27,3,7,109,14,402,1184,2471,129,157,213,881,7432,1027,881,14,403,470,203,27,41,0,0,3581,0,1948-04-28,1961-06-04,,0
goodedw01,16,446,61,147,15,5,8,139,16,442,1226,2621,194,116,216,2342,8579,1117,980,16,442,430,230,34,35,0,0,8579,0,1984-04-07,2000-09-29,,0
willijo99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
santoro01,15,2243,1138,2254,365,67,342,1343,0,0,0,0,0,0,0,0,0,0,0,15,2201,4717,2100,327,449,0,0,57866,0,1960-06-26,1974-09-29,2010,1
sheckji01,17,2143,1303,2099,360,136,56,246,0,0,0,0,0,0,0,0,0,0,0,17,2119,374,4276,231,87,0,0,570,0,1897-09-14,1913-09-28,1947,0
yerkest02,7,719,310,684,124,34,6,105,0,0,0,0,0,0,0,0,0,0,0,7,704,1906,1367,171,217,0,0,222,0,1909-09-16,1916-10-01,1971,0
stephjo03,1,12,0,0,0,0,0,0,1,12,44,68,2,5,13,56,195,44,22,1,12,10,2,1,1,0,0,195,0,2002-07-30,2002-09-29,,0
wiseri01,18,514,60,130,21,5,15,240,18,509,1463,3239,190,181,264,1651,9419,1288,809,18,509,507,208,13,46,0,0,9420,0,1964-04-18,1982-04-10,,0
suttlmu99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
rommeed01,13,509,80,164,23,6,1,102,13,502,1215,2734,172,119,138,599,7675,1008,725,13,507,810,165,32,51,0,0,6,0,1920-04-19,1932-09-17,1970,0
cavarph01,22,2047,999,1997,350,99,96,607,0,0,0,0,0,0,0,0,0,0,0,21,1808,852,12569,150,1031,0,0,1543,0,1934-09-16,1955-05-08,2010,0
carrach01,10,1325,568,1199,172,25,55,467,0,0,0,0,0,0,0,0,0,0,0,10,1313,3724,2206,189,786,0,0,18988,0,1950-04-18,1959-09-23,2005,0
perraro01,13,747,6,16,1,1,0,92,13,747,455,1118,79,75,50,696,3568,377,474,13,747,227,45,19,14,0,1,3568,0,1961-04-14,1973-06-17,,0
unserde01,15,1807,621,1349,182,42,87,678,0,0,0,0,0,0,0,0,0,0,0,15,1582,158,3646,55,76,0,0,34811,0,1968-04-10,1982-06-06,,0
anderbr01,15,1853,1078,1685,342,67,216,1206,0,0,0,0,0,0,0,0,0,0,0,15,1710,59,3751,43,16,0,0,43038,0,1988-04-04,2002-05-20,,0
meusebo01,11,1441,841,1722,374,98,157,643,0,0,0,0,0,0,0,0,0,0,0,11,1414,277,2553,131,44,0,0,906,0,1920-04-14,1930-09-26,1977,0
meadole01,15,500,80,201,21,10,5,273,15,492,1501,3293,188,182,85,1073,9525,1195,957,15,492,853,84,52,39,0,0,43,0,1915-04-19,1929-04-29,1963,0
billija01,13,486,21,62,8,0,0,212,13,486,1080,2300,147,114,176,1173,6818,958,765,13,486,349,136,17,22,0,0,6820,0,1968-04-11,1980-06-20,,0
lopesda01,16,1862,1052,1714,235,53,161,875,0,0,0,0,0,0,0,0,0,0,0,16,1771,4060,3674,188,851,0,0,43293,0,1972-09-22,1987-10-04,,0
sotoma01,12,304,32,70,13,1,1,166,12,298,732,1395,100,92,172,1450,5197,667,657,12,298,203,95,22,8,0,0,5197,0,1977-07-21,1988-06-16,,0
stiebda01,16,459,2,0,0,0,0,0,16,448,1240,2595,177,140,228,1697,8781,1121,1050,16,449,497,273,22,45,0,0,8784,0,1979-06-29,1998-09-25,,0
buhneja01,15,1498,810,1299,236,19,318,1434,0,0,0,0,0,0,0,0,0,0,0,15,1423,104,2584,35,28,0,0,35836,0,1987-09-11,2001-10-07,,0
cuyleki01,18,1895,1314,2317,399,158,130,766,0,0,0,0,0,0,0,0,0,0,0,17,1823,191,4059,123,44,0,0,416,0,1921-09-29,1938-09-14,1950,1
clarkho01,10,1272,548,1230,150,23,27,362,0,0,0,0,0,0,0,0,0,0,0,10,1187,3383,2802,118,738,0,0,30659,0,1965-05-13,1974-09-15,,0
quiseda01,12,692,0,1,0,0,0,1,12,692,370,1093,59,50,59,387,3214,330,171,12,692,268,102,13,22,0,0,3214,0,1979-07-08,1990-04-23,1998,0
saxst01,14,1795,924,1973,281,47,54,593,0,0,0,0,0,0,0,0,0,0,0,14,1744,4883,3660,190,1009,0,0,45304,0,1981-08-18,1994-05-08,,0
mitchke01,13,1246,641,1196,225,25,238,732,0,0,0,0,0,0,0,0,0,0,0,13,1096,579,1707,89,64,0,0,26240,0,1984-09-04,1998-08-03,,0
cansejo01,17,1917,1201,1896,341,14,469,1970,1,1,3,2,0,0,0,0,3,3,3,16,1038,64,2051,63,19,0,0,26334,0,1985-09-02,2001-10-06,,0
walkela01,17,2016,1373,2183,476,63,390,1259,0,0,0,0,0,0,0,0,0,0,0,17,1915,213,4033,57,92,0,0,47757,0,1989-08-16,2005-10-02,,0
clemero01,18,2459,1424,3034,443,167,243,1251,0,0,0,0,0,0,0,0,0,0,0,18,2399,269,4760,142,42,0,0,62237,0,1955-04-17,1972-10-03,1972,1
bottoji01,16,2015,1185,2331,470,152,220,613,0,0,0,0,0,0,0,0,0,0,0,16,1910,822,18570,224,1580,0,0,630,0,1922-08-18,1937-09-16,1959,1
reesepe01,16,2210,1358,2216,333,82,128,907,0,0,0,0,0,0,0,0,0,0,0,16,2173,6246,4201,416,1281,0,0,15695,0,1940-04-23,1958-09-26,1999,1
ryanno01,27,816,42,97,10,2,2,377,27,816,2201,3962,326,294,324,5777,16334,1931,2809,27,816,556,223,90,28,0,0,16334,0,1966-09-11,1993-09-22,,1
jurgebi01,17,1829,725,1624,247,55,43,538,0,0,0,0,0,0,0,0,0,0,0,17,1788,5476,3407,337,993,0,0,338,0,1931-05-04,1947-09-09,1997,0
groatdi01,14,1943,835,2149,355,68,39,516,0,0,0,0,0,0,0,0,0,0,0,14,1920,5892,3549,380,1249,0,0,47472,0,1952-06-18,1967-10-01,,0
lonboji01,15,431,41,105,17,2,3,338,15,430,1186,2421,159,140,237,1489,7493,1069,828,15,430,274,190,22,18,0,1,7493,2,1965-04-23,1979-06-10,,0
montawi01,14,1632,645,1604,279,25,139,751,0,0,0,0,0,0,0,0,0,0,0,14,1516,747,10764,104,969,0,0,38697,0,1966-04-12,1982-10-02,,0
bowala01,16,2279,998,2221,266,99,15,574,0,0,0,0,0,0,0,0,0,0,0,16,2259,6961,3359,213,1292,0,0,58107,0,1970-04-07,1985-10-06,,0
irvinmo01,8,774,370,744,98,32,99,224,0,0,0,0,0,0,0,0,0,0,0,8,706,158,2109,45,121,0,0,6874,0,1949-07-08,1956-09-30,2016,1
simmocu01,20,611,93,196,19,3,1,284,20,571,1555,3324,193,184,257,1705,10088,1322,1066,20,571,515,129,23,26,0,0,7195,1,1947-09-28,1967-10-01,,0
ellisdo01,12,396,42,65,4,0,0,205,12,352,977,2106,140,123,143,1150,6489,833,686,12,352,290,175,23,26,0,0,6490,3,1968-06-18,1979-09-29,2008,0
duffyhu01,17,1743,1555,2294,328,121,107,211,0,0,0,0,0,0,0,0,0,0,0,16,1726,345,3445,247,52,0,0,0,0,1888-06-23,1906-04-13,1954,1
keefeti01,14,626,251,394,61,38,12,418,14,608,2504,4484,346,228,83,2608,15326,1490,1234,14,625,1079,297,174,31,0,0,0,0,1880-08-06,1893-08-15,1933,1
archeji01,12,851,247,662,107,34,16,246,0,0,0,0,0,0,0,0,0,0,0,11,808,1017,3892,142,114,70,2,104,7,1904-09-06,1918-09-02,1958,0
falkecy01,12,332,48,117,11,4,1,107,12,330,960,2090,130,123,23,1164,6825,678,690,12,330,727,100,52,26,0,0,0,0,1903-04-21,1917-07-04,1961,0
moorejo02,12,1351,815,1635,262,53,80,255,0,0,0,0,0,0,0,0,0,0,0,12,1310,117,2537,68,18,0,0,429,0,1930-09-17,1941-09-21,2001,0
turneji01,9,240,32,87,16,1,1,39,9,233,487,1131,69,61,69,333,3417,410,284,9,233,270,55,12,18,0,0,21,0,1937-04-30,1945-09-13,1998,0
casanpa01,10,859,214,627,87,12,50,430,0,0,0,0,0,0,0,0,0,0,0,10,811,395,4040,69,65,65,208,19832,311,1965-09-18,1974-09-09,,0
osteecl01,18,591,90,208,31,6,8,292,18,544,1438,3483,197,197,251,1619,10444,1270,946,18,545,702,162,26,38,0,1,10448,0,1957-07-06,1975-09-27,,0
harrebu01,16,1553,545,1134,138,46,7,663,0,0,0,0,0,0,0,0,0,0,0,16,1500,4174,2544,210,794,0,0,36193,0,1965-09-02,1980-10-05,,0
eversjo01,18,1804,930,1683,220,70,12,150,0,0,0,0,0,0,0,0,0,0,0,18,1797,5282,3843,453,700,0,0,555,0,1902-09-01,1929-10-06,1947,1
paborch01,5,170,101,204,12,12,0,8,3,10,80,81,1,4,4,0,154,32,10,5,178,30,338,99,4,0,0,0,0,1871-05-04,1875-10-28,1913,0
tennefr02,17,1994,1278,2231,270,77,22,43,1,1,4,5,0,0,0,0,6,1,1,17,1986,1452,18278,361,965,19,0,0,0,1894-06-16,1911-10-07,1952,0
newcodo01,10,457,94,238,33,3,15,150,10,349,977,2131,149,94,260,1148,6530,873,498,10,349,317,160,18,27,0,1,4179,1,1949-05-20,1960-10-01,,0
messean01,12,356,49,126,30,0,5,215,12,347,822,1738,131,101,176,1637,6754,718,841,12,347,324,138,42,16,0,0,6754,0,1968-07-04,1979-06-01,,0
grichbo01,17,2032,1038,1849,323,47,227,1300,0,0,0,0,0,0,0,0,0,0,0,17,2068,5950,4954,194,1444,0,0,51901,0,1970-06-29,1986-10-02,,0
greensh01,15,1964,1135,2017,448,35,331,1323,0,0,0,0,0,0,0,0,0,0,0,15,1888,154,4415,54,126,0,0,48103,0,1993-09-28,2007-09-29,,0
ordonma01,15,1869,1085,2173,428,22,297,865,0,0,0,0,0,0,0,0,0,0,0,15,1746,109,3239,44,20,0,0,44176,0,1997-08-29,2011-09-27,,0
ansonca01,27,2536,2007,3434,583,143,97,302,2,3,5,4,0,1,2,1,12,2,2,27,2592,1612,22568,975,1281,63,0,0,0,1871-05-06,1897-10-03,1922,1
planked01,17,637,130,333,39,7,3,77,17,630,1580,3995,328,199,41,2278,13651,1182,1083,17,630,1120,231,41,37,0,3,164,6,1901-05-13,1917-08-06,1926,1
medwijo01,17,1996,1203,2486,541,114,206,560,0,0,0,0,0,0,0,0,0,0,0,17,1883,143,4169,86,36,0,0,301,0,1932-09-02,1948-07-25,1975,1
willibi01,18,2491,1410,2711,434,88,426,1047,0,0,0,0,0,0,0,0,0,0,0,18,2184,219,4367,113,96,0,0,57344,0,1959-08-06,1976-10-02,,1
mungova01,14,410,56,174,24,4,0,164,14,364,957,1957,120,115,89,1242,6339,815,868,14,366,448,100,23,22,0,0,0,0,1931-09-07,1945-09-02,1985,0
doakbi01,16,453,40,115,15,5,1,332,16,453,1184,2676,169,157,71,1014,8348,920,851,16,453,934,103,43,33,0,0,0,0,1912-09-01,1929-05-13,1954,0
wynnji01,15,1929,1110,1670,288,39,292,1432,0,0,0,0,0,0,0,0,0,0,0,15,1842,167,3953,84,42,0,0,47671,0,1963-07-10,1977-09-27,,0
yeagest01,15,1307,369,843,124,16,107,745,0,0,0,0,0,0,0,0,0,0,0,15,1268,691,6293,89,76,79,364,29125,595,1972-08-02,1986-08-29,,0
niekrjo01,22,710,55,152,26,1,1,263,22,705,1620,3480,221,204,276,1754,10812,1431,1267,22,705,534,254,25,41,0,0,10813,0,1967-04-16,1988-04-29,2006,0
bellge02,12,1599,820,1715,311,34,266,778,0,0,0,0,0,0,0,0,0,0,0,11,1245,85,2310,88,11,0,0,31741,0,1981-04-09,1993-10-02,,0
henketo01,14,657,0,0,0,0,0,0,14,657,256,617,43,42,65,876,2428,238,264,14,657,72,44,2,4,0,0,2428,0,1982-09-10,1995-09-30,,0
walketo04,12,1303,656,1331,285,31,112,574,0,0,0,0,0,0,0,0,0,0,0,12,1166,2785,2262,98,581,0,0,28348,0,1996-08-30,2007-05-10,,0
hoopeha01,17,2333,1442,2493,392,162,77,423,1,1,0,2,0,0,0,0,6,0,1,17,2309,348,4024,152,83,0,0,660,0,1909-04-16,1925-10-04,1974,1
kleinch01,17,1758,1170,2080,398,74,301,523,0,0,0,0,0,0,0,0,0,0,0,16,1604,194,3254,135,39,0,0,59,0,1928-07-30,1944-06-11,1958,1
leevesa01,13,391,90,183,17,14,2,8,13,390,1032,2462,194,102,30,849,8012,737,590,13,391,661,84,34,11,0,0,30,1,1898-05-26,1910-09-26,1953,0
bushjo01,17,591,130,318,60,17,7,196,17,498,1463,3041,197,188,98,1337,9444,1223,1283,17,507,854,216,35,53,0,6,182,6,1912-09-30,1928-09-30,1974,0
scottja01,12,411,67,188,31,4,5,77,12,359,909,1982,104,110,94,661,5480,780,495,12,360,400,64,22,15,0,0,36,1,1916-09-06,1929-09-22,1959,0
lopated01,12,364,87,191,27,5,5,98,12,347,1024,2515,170,113,179,878,7474,884,662,12,347,480,103,19,31,0,0,1073,3,1944-04-30,1955-09-23,1992,0
mclaide01,10,288,32,82,5,2,1,248,10,283,786,1664,132,93,243,1295,5708,717,552,10,283,215,154,14,15,0,0,5708,2,1963-09-21,1972-09-12,,0
barrji01,12,482,28,83,15,2,1,129,12,455,909,2173,101,112,162,743,6199,817,469,12,455,388,148,26,22,0,0,6199,1,1971-07-31,1983-10-02,,0
remyje01,10,1154,605,1226,140,38,7,404,0,0,0,0,0,0,0,0,0,0,0,10,1120,3243,2293,110,744,0,0,28853,0,1975-04-07,1984-05-18,,0
murphda05,18,2183,1198,2114,350,39,398,1750,0,0,0,0,0,0,0,0,0,0,0,18,2151,300,6327,123,172,31,32,56034,91,1976-09-13,1993-05-21,,0
brookhu01,15,1645,656,1608,290,31,149,1005,0,0,0,0,0,0,0,0,0,0,0,15,1489,2031,1935,196,287,0,0,37598,0,1980-09-04,1994-07-02,,0
russeje01,14,596,3,11,3,0,1,33,14,594,528,1070,57,73,100,694,3314,461,419,14,594,192,71,10,17,0,0,3314,0,1983-08-13,1996-09-27,,0
castivi02,16,1871,911,1905,350,28,325,1081,0,0,0,0,0,0,0,0,0,0,0,16,1843,3678,1402,177,434,0,0,46728,0,1991-09-01,2006-09-28,,0
fellebo01,18,572,99,193,28,13,8,507,18,572,1565,3281,266,164,227,2588,11524,1392,1769,18,572,514,148,25,28,0,0,886,1,1936-07-19,1956-09-30,2010,1
wilsoju99,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,0,0,0,NULL,0,0,0,0,0,0,1
comisch01,13,1428,1016,1574,210,69,29,90,3,4,9,13,0,1,0,6,37,1,3,13,1409,568,13889,417,746,0,0,0,0,1882-05-02,1894-09-12,1931,0
perkicy01,17,1171,329,933,175,35,30,221,0,0,0,0,0,0,0,0,0,0,0,16,1123,1057,3828,111,103,79,0,0,0,1915-09-25,1934-09-30,1963,0
ramospe01,15,696,76,109,9,3,15,316,15,582,1210,2364,117,160,315,1305,7067,1068,724,15,582,328,146,11,33,0,0,7066,0,1955-04-11,1970-04-25,,0
koscoan01,10,661,204,467,75,8,73,353,0,0,0,0,0,0,0,0,0,0,0,10,545,73,1232,24,48,0,0,12485,0,1965-08-13,1974-07-30,,0
dyeje01,14,1807,1000,1823,372,25,330,1341,0,0,0,0,0,0,0,0,0,0,0,14,1740,100,3361,66,30,0,0,44549,0,1996-05-17,2009-10-04,,0
colliji01,14,1733,1060,2008,353,118,65,33,0,0,0,0,0,0,0,0,0,0,0,14,1727,3752,2443,479,230,0,0,213,0,1895-04-19,1908-08-29,1943,1
burkeje01,16,2072,1723,2858,321,182,75,232,3,23,129,144,3,11,3,84,369,76,94,16,2079,309,3966,388,64,0,0,0,0,1890-04-22,1905-10-07,1953,1
molitpa01,21,2712,1810,3362,610,117,240,1259,0,0,0,0,0,0,0,0,0,0,0,20,1515,3264,3532,210,669,0,0,39539,0,1978-04-07,1998-09-27,,1
bodiepi01,9,1050,393,1011,169,72,43,240,0,0,0,0,0,0,0,0,0,0,0,9,1012,179,1933,80,38,0,0,0,0,1911-04-22,1921-07-24,1961,0
hinchbi01,10,908,364,793,128,69,20,174,0,0,0,0,0,0,0,0,0,0,0,9,875,333,1900,119,67,0,0,0,0,1905-09-24,1920-07-23,1963,0
rudoldi01,13,286,47,133,14,6,2,116,13,281,780,1983,123,108,35,801,6201,606,406,13,281,627,79,22,19,0,1,54,0,1910-09-30,1927-09-11,1949,0
willicy01,19,2002,1024,1981,306,74,251,721,0,0,0,0,0,0,0,0,0,0,0,19,1818,226,4180,123,40,0,0,0,0,1912-07-18,1930-09-22,1974,0
olearch01,11,966,319,736,104,18,3,40,0,0,0,0,0,0,0,0,0,0,0,10,955,2792,2122,321,256,0,0,291,0,1904-04-14,1934-09-30,1941,0
mcnalda01,14,439,52,101,24,0,11,351,14,438,1100,2553,191,123,242,1577,8461,1007,860,14,438,423,98,21,37,0,3,8461,5,1962-09-26,1975-06-08,2002,0
cardele01,16,1950,663,1730,286,50,118,1144,0,0,0,0,0,0,0,0,0,0,0,16,1921,5452,3291,269,1056,0,0,49510,0,1960-07-25,1975-09-26,,0
murcebo01,17,1916,972,1863,285,45,252,844,0,0,0,0,0,0,0,0,0,0,0,14,1706,293,3352,90,48,0,0,44081,0,1965-09-08,1983-06-11,2008,0
robinbi02,16,1484,538,1132,230,29,166,825,0,0,0,0,0,0,0,0,0,0,0,16,1372,268,3350,73,149,0,0,29361,0,1966-09-20,1983-05-23,2007,0
jorgemi01,17,1637,429,833,132,13,95,590,0,0,0,0,0,0,0,0,0,0,0,17,1336,546,6984,54,602,0,0,24341,0,1968-09-10,1985-10-06,,0
sutclri01,18,469,43,106,23,1,5,145,18,460,1333,2676,172,140,236,1691,8151,1231,1093,18,460,406,211,17,25,0,0,8151,0,1976-09-29,1994-07-22,,0
jonesdo01,16,849,0,1,0,0,0,4,16,849,467,1159,69,79,87,911,3397,416,248,16,849,152,60,21,14,0,0,3397,0,1982-04-09,2000-09-29,,0
